ID,MentionedID,MentionedHandle
612815277,798747864,AlenaBacalia
612815277,354590068,hfholden34
612815277,401111769,MarilynYousif
612815277,35581752,heeeeyerin
612815277,1591956090,DogeTheDog
612815277,27356974,MrJeffJ
612815277,378734536,LindsayGorncy
612815277,30008146,tigers
490791079,598687723,King_Nicholas_
490791079,1387996322,6vodka9
490791079,113985524,may_xoxo
490791079,507951741,bellaaachel
490791079,2784630375,iStrokeBlasians
490791079,39339415,TuswaniCopeland
490791079,495605654,LordSavageCuh
490791079,538534091,JulianIsOG
490791079,71128189,UBlitzIBlock
264416315,891701419,FxckCasey
264416315,200103141,TheSexualGifs
264416315,2152976973,ewwalexissss
264416315,244321682,iKeepItTooReal
264416315,521739813,_Bachiii
264416315,314022225,Parisbiggs
264416315,456197420,LeosWeAre
264416315,397783862,_Smoke2MyHigh
264416315,456197420,LeosWeAre
264416315,881169121,ImNeverChillin
264416315,1648125986,AutoWorId
264416315,456436889,green_randy1598
264416315,2421284818,Miss_EmilyAnne
264416315,456197420,LeosWeAre
264416315,59244808,Briana_ItsMeee_
264416315,456197420,LeosWeAre
271608323,632197744,xKeelo_Ows
271608323,379318088,WealthyWaites
271608323,266175033,BEACHBOY_MILES
271608323,266175033,BEACHBOY_MILES
271608323,266175033,BEACHBOY_MILES
271608323,266175033,BEACHBOY_MILES
271608323,2761035431,semaj_oo
224078321,570202211,KINGSHITMAYNE
224078321,1870223119,HiveBestHumor
224078321,390973424,Topaz_Kid
224078321,936241338,iAmReallyChris
224078321,118310849,vinit_mittal
224078321,20567939,MeekMill
224078321,2370687246,MeganFoxNYC
224078321,1268315965,L_Bailey99
314345007,2319408219,B3rries_
314345007,340475669,xBeautyMarkedx
314345007,314345007,Miss_PaigeLynn
314345007,2319408219,B3rries_
314345007,2319408219,B3rries_
314345007,2319408219,B3rries_
314345007,340475669,xBeautyMarkedx
314345007,48811681,niinerr
314345007,2319408219,B3rries_
314345007,340475669,xBeautyMarkedx
314345007,1481073828,TypicalMinions
498443919,348741459,ChuckDeal8
498443919,348741459,ChuckDeal8
498443919,348741459,ChuckDeal8
498443919,348741459,ChuckDeal8
498443919,348741459,ChuckDeal8
498443919,176322093,mdardenn5
498443919,1370986902,WORIDSTARHlPHOP
498443919,362024817,casey_waldor
498443919,362024817,casey_waldor
498443919,362024817,casey_waldor
498443919,362024817,casey_waldor
498443919,185018161,MyBigSexy
498443919,362024817,casey_waldor
498443919,362024817,casey_waldor
249775709,221568345,jenhudec
249775709,337456136,chrismirsalimi
249775709,174904150,al_gaff
249775709,175943109,a_pec
249775709,174904150,al_gaff
247434515,1547399790,FenkellDario_
247434515,103795407,PuritanMarv
247434515,1223522065,PmeetB_
247434515,1223522065,PmeetB_
247434515,1223522065,PmeetB_
247434515,362313336,7mile_LilQues
247434515,58386889,aaalivi
247434515,58386889,aaalivi
247434515,58386889,aaalivi
247434515,180120577,KenzyLou__
247434515,2649199620,JaidaAkera
247434515,1492672242,BlakeJE_M
400908342,238192065,QuayNookie13
400908342,211301015,i_DeeKay
400908342,166378069,kita221oh9
400908342,238192065,QuayNookie13
400908342,320548080,_SlimBae
400908342,523529213,Kiy_Flawless
400908342,320548080,_SlimBae
304795450,271219664,VirgoNation
304795450,424881680,MinnieMO_use
304795450,256102016,BlameBigga_
304795450,271219664,VirgoNation
304795450,17878322,cthagod
269839050,2583376541,daddyajay_
269839050,2583376541,daddyajay_
269839050,269839050,Poetic_beauty17
269839050,2583376541,daddyajay_
269839050,19720440,Snapple
269839050,367026163,jaylynnbabe21
269839050,367026163,jaylynnbabe21
269839050,367026163,jaylynnbabe21
269839050,269839050,Poetic_beauty17
269839050,367026163,jaylynnbabe21
269839050,367026163,jaylynnbabe21
269839050,269397278,RichgirlNae
269839050,269397278,RichgirlNae
269839050,269397278,RichgirlNae
269839050,269839050,Poetic_beauty17
269839050,181794692,iiHeart_Fashion
269839050,269397278,RichgirlNae
269839050,269839050,Poetic_beauty17
269839050,269397278,RichgirlNae
269839050,181794692,iiHeart_Fashion
2246180454,307925151,KetouraWilliams
2246180454,2246180454,Lauraw0rld_
2246180454,2698048655,inourt4i
2246180454,2246180454,Lauraw0rld_
2246180454,273058447,PrincessLiyah_
2246180454,2246180454,Lauraw0rld_
2246180454,273058447,PrincessLiyah_
2246180454,1210260283,dreagarciaa
2246180454,149944311,Nessabm11
2246180454,1698213277,Brandan420_
2246180454,420662919,Dee_ToNice
2246180454,420662919,Dee_ToNice
2246180454,420662919,Dee_ToNice
2246180454,2246180454,Lauraw0rld_
2246180454,420662919,Dee_ToNice
2246180454,420662919,Dee_ToNice
2246180454,2246180454,Lauraw0rld_
2246180454,55426212,_ObeyMyya
607361835,59253098,loveJKC_
607361835,343016738,x_thatsHER
607361835,1613146542,iamc_crawford
607361835,1918074270,Vivakors
607361835,65199623,_xImJustRiah
607361835,338923772,mayasvritaa
607361835,607517406,iSwagg_Ty
607361835,48408647,xo_cocoo
607361835,1362987313,JustKyreek
607361835,2297976077,____Queenkat
607361835,116967626,ElijahCain_
607361835,331651842,ChaChaChuli
154628162,1972296673,_amandagabri
154628162,249342016,RicaBrownell
154628162,249342016,RicaBrownell
154628162,426422223,Partyprobs
154628162,249342016,RicaBrownell
154628162,81506959,a_korosi
154628162,2678549444,THENEXTKAGE
154628162,2786430025,opnspirits
154628162,24836075,BOSSSHlTONLY
154628162,1901273544,KardashianReact
200977178,115840094,thugliest
200977178,314472026,VirgoQuotez
200977178,204887235,FemaleTexts
200977178,1666663362,SaraiSociety
200977178,314472026,VirgoQuotez
200977178,334334803,LastNameJimenez
200977178,2350941582,_JohnIsDead_
200977178,482578441,ArroyoJeremy_
200977178,2576534977,sensualgifs
200977178,1884457788,Kshantal_1_k
200977178,579119181,Lil_Adisyn
465213638,498166810,dat_gemini_life
465213638,724223456,_CollegeHumor_
465213638,1463880866,RealTouchingPic
921152618,96483973,_kosher
31637278,219174726,BelleDamex3
31637278,289463987,AlexaDntCare
31637278,360820299,DJCHUBBY_STYLES
31637278,39075107,_LULU_ZCG
31637278,75860429,HellaKev
31637278,31637278,RogerSaid
31637278,2468529458,Somefancyshit
31637278,2331366756,_Nostylegia
31637278,39075107,_LULU_ZCG
31637278,38573023,DJ_CHICHI
31637278,1500257282,majesticrosess
31637278,577763376,Kapox_
31637278,215127127,DJUNDERGROUNDNY
31637278,218654245,ThankYouSAB_FW
31637278,215127127,DJUNDERGROUNDNY
31637278,215127127,DJUNDERGROUNDNY
31637278,29365013,Shmurda_Yo
193563712,35264124,aQi_belleEpoQue
193563712,123003486,Well_Damn_Jesse
193563712,36375662,Redskins
193563712,36375662,Redskins
193563712,36375662,Redskins
193563712,36375662,Redskins
193563712,92697736,usitthebench
66680616,258112995,brystvcks
66680616,561684253,HornyFacts
66680616,344402779,Asj_Uhh
66680616,344402779,Asj_Uhh
319016379,169719009,iadorewomen_
319016379,102862303,ComedyTruth
319016379,561684253,HornyFacts
319016379,630626839,haleslax
319016379,798234950,TheTumblrPosts
319016379,1107613844,WorldStarFunny
319016379,1247253666,_GEMINI_PRINCE
319016379,437180647,leeann_baxley
22107297,44343695,JaeMurphy
22107297,39779350,103JAMZRADIO
22107297,16827333,souljaboy
22107297,20962812,SoulSistaNokc
22107297,2587600736,MulahMani
22107297,22147031,DJZeeti
22107297,37296698,DREADS_GotU_WET
22107297,18038269,thefader
22107297,189183100,Stalley
22107297,149726145,rickyrozay
22107297,155260626,ChippyAV8
22107297,22147031,DJZeeti
22107297,60461101,rug__life
22107297,27547574,SingularNoun
161918484,61257026,taehamm
161918484,161918484,ChelseaCara23
161918484,61257026,taehamm
161918484,60835467,DustyMcFly41
161918484,60835467,DustyMcFly41
172088666,320582420,T_Rawww_24
172088666,411450172,nicolelker
172088666,250010945,_redrubybeauty
172088666,190141061,_Frisky_2Times
172088666,190141061,_Frisky_2Times
172088666,172088666,BridjetRussell
167884846,253009318,StinsonSayings
167884846,102325442,SteveStfler
167884846,2477664098,ThotSociety
167884846,589541833,Uglypeopleunite
167884846,30008146,tigers
167884846,253009318,StinsonSayings
167884846,833509435,samantha_ryan2
369326528,464267059,_silverunicornn
369326528,131752870,FactsAboutBoys
369326528,2779452545,MyReactionsGif
369326528,1209997460,TopSportsPlay
369326528,1432138212,BrosConfessions
369326528,16933337,FIirtations
369326528,2193607094,ChiIIVlbes
369326528,267636652,bigpimpin319
369326528,472967330,ComedyTextings
369326528,79303332,MakeItRainwater
369326528,369326528,GregoryBonomo
369326528,415208186,seanbaum22
599475685,617350116,Miron_1995
599475685,52746939,Scanlan93
599475685,351297907,CamGB01
599475685,351297907,CamGB01
599475685,1904546514,OllieSmith23
599475685,53667807,Alexb200
599475685,302104054,SiimonPeacock
599475685,993515064,KellyFDrew
599475685,1904546514,OllieSmith23
599475685,53667807,Alexb200
599475685,587830758,ComanMark
2221693144,22152013,Uni_of_Essex
2221693144,7400692,BritishRedCross
2221693144,17487733,macmillancancer
2221693144,7400692,BritishRedCross
2221693144,2221693144,Taracoumbe
2221693144,17487733,macmillancancer
2707678428,17852343,YahooMovies
2707678428,52845581,LisaFrank
2707678428,263070447,KigurumiShop
2718214807,2199576754,hurstiefowler
2718214807,2419715954,sofiaaaaaaacx
2718214807,5695632,BuzzFeed
2718214807,180949358,ConnorFranta
2718214807,393488321,LOHANTHONY
48621354,382457780,BlakkBauer
446781734,330419448,IrieIslandBoy95
446781734,2586286688,HudsonSeqouia
446781734,956110250,mmacyharper
446781734,2809924669,thatbitchnayyy
446781734,2809924669,thatbitchnayyy
446781734,618479019,0hh_Asiaaaaaa
446781734,338230035,KingShaquore
446781734,275660421,reddie2eat_
446781734,887720227,FrenchForPretty
2187432733,2154821396,BoomBeachGame
328575167,533599447,PartyBuzzers
328575167,386395952,naturale__
328575167,386395952,naturale__
328575167,27994125,_allhailChynn
328575167,262908947,_prettymulatta
328575167,434688883,E_sheDoes_it
328575167,328575167,lextasy412
328575167,27994125,_allhailChynn
328575167,262908947,_prettymulatta
328575167,328575167,lextasy412
328575167,434688883,E_sheDoes_it
328575167,27994125,_allhailChynn
328575167,262908947,_prettymulatta
328575167,328575167,lextasy412
328575167,434688883,E_sheDoes_it
328575167,27994125,_allhailChynn
328575167,328575167,lextasy412
328575167,262908947,_prettymulatta
328575167,328575167,lextasy412
328575167,262908947,_prettymulatta
328575167,268375972,FxckinHam
2433812916,501329268,livel0velexxxx
2433812916,501329268,livel0velexxxx
2433812916,2728333798,skinnedvelvet
2433812916,501329268,livel0velexxxx
2433812916,2728333798,skinnedvelvet
2433812916,2433812916,hgcgawd
2433812916,51648379,BoyShortssNUggs
2433812916,2728333798,skinnedvelvet
2433812916,2728333798,skinnedvelvet
2433812916,47517617,252Raised
2433812916,2728333798,skinnedvelvet
2433812916,2433812916,hgcgawd
2433812916,2728333798,skinnedvelvet
2433812916,2433812916,hgcgawd
2433812916,2728333798,skinnedvelvet
2433812916,195185252,BrownsugaDoll
2325271081,19583545,LFC
2325271081,19583545,LFC
2325271081,95023423,UberFacts
2325271081,95023423,UberFacts
2325271081,1598644159,HistoricalPics
362888589,2316464970,BiIlionaires
362888589,16560657,BET
362888589,454902168,Keishsojuicy
362888589,362888589,exactly_Bitches
362888589,454902168,Keishsojuicy
362888589,532554667,Fwm_TellyB
362888589,275415306,MarilynMonroeDC
362888589,582339864,suave_252
232099397,295278719,MarilynMonroeID
232099397,295278719,MarilynMonroeID
232099397,44922535,dailyteenwords
232099397,16548023,9GAG
232099397,257799442,TheFactsBook
232099397,296050885,piggeeMErry
232099397,279967425,PINOY_QUOTES
232099397,296050885,piggeeMErry
232099397,295278719,MarilynMonroeID
71567191,22611023,MACKWILDS
71567191,74266013,RichieSeidel
71567191,473793118,FroSmoothie
71567191,24763488,ndoteverything
71567191,24763488,ndoteverything
71567191,473793118,FroSmoothie
71567191,473793118,FroSmoothie
71567191,24763488,ndoteverything
71567191,473793118,FroSmoothie
71567191,62021895,sharkzuk
376336364,437030761,reIatabIe
376336364,948791785,Muvajade
376336364,508148870,darccc23
376336364,347441119,mrs_favor23
559747070,53469538,spreaker
559747070,53469538,spreaker
559747070,1325664378,HelenLolljee
717289784,614394188,westbaseball44
717289784,953872561,RollStorm1
717289784,292564649,OliviaPhipps10
717289784,299410499,danielogg1
717289784,1417037947,GreatJayGatz
717289784,552326182,LifeAsBros
717289784,1081224457,ThingsForGents
717289784,910828603,ImThatGentleman
746442541,855295658,mariajardaya
746442541,618605089,JulisaPerez_
746442541,2733137999,lindseyresendes
746442541,454525451,xlisavee_
746442541,358465925,LeytonLowrimore
746442541,1216071200,FemaleStruggIes
508101271,265670806,rosie_brain
508101271,360578338,c2c_Rail
508101271,1228739359,SellersCharley
508101271,1228739359,SellersCharley
508101271,1228739359,SellersCharley
508101271,1228739359,SellersCharley
508101271,37178205,CydneyBaldock
508101271,291098197,Scarlettwestx
508101271,277468911,AIMEE_Davidson
508101271,1322345712,MegFerry_
508101271,95203754,danp1895
508101271,195918337,JamieJonesMusic
508101271,1924378278,Glynders
508101271,95203754,danp1895
508101271,195918337,JamieJonesMusic
508101271,508101271,ScottBradley93
508101271,1924378278,Glynders
508101271,95203754,danp1895
508101271,195918337,JamieJonesMusic
508101271,1924378278,Glynders
508101271,195918337,JamieJonesMusic
508101271,1228739359,SellersCharley
283245426,399707871,_CuteAsx
283245426,2740429037,ibreakrules__
283245426,399707871,_CuteAsx
283245426,2740429037,ibreakrules__
283245426,103161479,_NEEZUS_
283245426,399707871,_CuteAsx
283245426,2740429037,ibreakrules__
283245426,2740429037,ibreakrules__
283245426,399707871,_CuteAsx
283245426,2740429037,ibreakrules__
283245426,399707871,_CuteAsx
283245426,2740429037,ibreakrules__
283245426,103161479,_NEEZUS_
283245426,283245426,_Ambling
283245426,2740429037,ibreakrules__
283245426,2740429037,ibreakrules__
283245426,2740429037,ibreakrules__
101852853,1381093777,c0ckeater
101852853,2271281863,evasahin
101852853,230764853,elliehopson
134965175,49736166,peterthiel
134965175,44196397,elonmusk
134965175,18949452,FT
134965175,537645111,munchies
134965175,3108351,WSJ
134965175,2244290719,thescienceofus
134965175,807095,nytimes
134965175,15164565,Slate
134965175,246527716,asenoussi
134965175,88708920,jeune_afrique
134965175,2237583564,RobertAlanWard
321954250,233614681,PassionPosts
321954250,775385838,FunnyPinoyQuote
321954250,523049670,IndayBanat
321954250,775385838,FunnyPinoyQuote
321954250,1008769416,PapaJackQuote
321954250,540045440,ShitHappensDre
321954250,540045440,ShitHappensDre
321954250,402492344,MisterBanatero
568651942,603269472,2015Seniors
568651942,223054530,ATypicalFemale
568651942,952818067,wb_kaylaa
154228454,53103297,PennStateFball
154228454,525940609,FlyEaglesNation
154228454,131266134,GoPSUJeff
154228454,1475491146,_Philly_Talk
154228454,48488561,ESPNSteinLine
154228454,244595103,SunnyKarlo
154228454,244595103,SunnyKarlo
154228454,48488561,ESPNSteinLine
154228454,1358148212,Eagles_Nest1
154228454,154228454,showtim379
154228454,244595103,SunnyKarlo
154228454,244595103,SunnyKarlo
154228454,1358148212,Eagles_Nest1
220415263,422178777,AboutVirgos
220415263,153468579,Kayleig94852038
220415263,557455977,Drrake
220415263,153468579,Kayleig94852038
220415263,422178777,AboutVirgos
220415263,422178777,AboutVirgos
220415263,250082574,BestofVirgo
797856535,14216203,thescript
313041646,1341877110,BitchNiqqas
313041646,2783323392,freekuntye
313041646,2738610785,slimtana
313041646,2738610785,slimtana
313041646,70855931,064Tone
313041646,173351193,ComeUp91
313041646,620582230,FineAssBlackMen
313041646,1570141640,ilovegracey333
313041646,233721804,TheMcQueen24
313041646,213931737,dar3is
313041646,63268102,zoinksss
313041646,63268102,zoinksss
313041646,197801941,KenMwendwa
1944818563,954954536,xo_elainemarie
1944818563,140193263,ipunchthots
1944818563,954954536,xo_elainemarie
1944818563,412948496,AdorableWords
1944818563,912759943,MatttCorigliano
1944818563,253018513,mvirgotweets
1944818563,95631910,FlirtingText
1944818563,1088128363,withlove__m
1944818563,253011830,SarcasmLeague
1944818563,219049532,SoDamnTrue
1944818563,30928942,almondbutter5
1944818563,253018513,mvirgotweets
1944818563,2392923002,groovygaia
1944818563,2458507018,ashlllleeeeeyy
1944818563,2359891517,kristiewallgren
1944818563,469517478,ItsReginaG
1944818563,154048214,Sexualgif
1944818563,595823829,aCommonWhteGirl
989260644,547633423,joshuacheong1
989260644,107628542,6race_why
989260644,606241476,phebsoh
989260644,2238576858,WeLoveRobDyrdek
989260644,34613288,Arsenal
59754795,199669993,FemaIeThings
59754795,2279821525,granniewinkle
59754795,154048214,Sexualgif
59754795,89201954,JazelTWY
59754795,298570889,pedopoh
59754795,561684253,HornyFacts
59754795,1582341876,pakalupapito
59754795,403354166,Jeremytuzx
59754795,2513545184,SixSecondCover
59754795,745369837,noellimzx
59754795,384232959,7H4DD3U574N
59754795,318204003,Eye2Small
59754795,52377755,PonyRPG
59754795,321445166,ThatsSarcasm
59754795,89304457,RudeComedian
59754795,851966917,DisneyPorns
59754795,611319290,s0resouls
59754795,2727553743,tbhjustturtle
375400689,879292639,AllyCaramagno
375400689,424718870,Stace_Jacques
375400689,256825931,kteberhart
375400689,236891097,EverettIngalls4
375400689,772922418,ThatNiggaOIaf
368036478,394461523,koolaid_shower
368036478,394461523,koolaid_shower
368036478,368036478,AngelicaBeja
368036478,394461523,koolaid_shower
368036478,394461523,koolaid_shower
368036478,394461523,koolaid_shower
153184524,51235427,ItsShia
153184524,51235427,ItsShia
153184524,92666733,FLYpharreal
236098187,383828490,jmo760
236098187,352416455,Turbay_Travis
236098187,352416455,Turbay_Travis
236098187,352416455,Turbay_Travis
236098187,502368133,SummerCosmetics
236098187,342023149,_Buddha_Quotes
236098187,14996251,XFINITY
236098187,237872396,DeejayVinnyC
236098187,502368133,SummerCosmetics
489100566,1956248167,raybanofficiaI
489100566,589587537,SuburbanFamiIy
489100566,744201108,louise_irene
489100566,834316544,ItsFoodPorn
489100566,410097975,alexis_corpus1
489100566,973162452,_NessieVargas
489100566,306349982,loveashhh_
489100566,973162452,_NessieVargas
489100566,306349982,loveashhh_
489100566,973162452,_NessieVargas
489100566,306349982,loveashhh_
489100566,973162452,_NessieVargas
489100566,416983726,FIirtationship
489100566,204887235,FemaleTexts
489100566,221537597,Burrgos
489100566,1856368908,papi_johnny_
225090983,194049387,AskHalifaxBank
225090983,194049387,AskHalifaxBank
225090983,194049387,AskHalifaxBank
225090983,60395498,rob7890
225090983,60395498,rob7890
225090983,60395498,rob7890
225090983,60395498,rob7890
225090983,20449691,OK_Magazine
225090983,21255978,OfficialMelB
225090983,21255978,OfficialMelB
2348453106,22736017,ScHoolBoyQ
2348453106,408111165,MiaFaso
2348453106,225611014,Kash_dolll
53667807,525752097,AmberWallace18
53667807,525752097,AmberWallace18
53667807,554733807,JoeBerthJones
53667807,384526563,jodiefleslie
53667807,170008740,GracePott
1949339978,95728960,DuotoneDan
1949339978,1023072078,SoVeryBritish
1949339978,95728960,DuotoneDan
1949339978,19914813,pastel_bambi
1949339978,15515919,UrbanOutfitters
1949339978,605374579,cheapmonday
1949339978,1636590253,tim_cook
1949339978,262881419,CherylOfficial
1535691060,137478201,BestTextMsgs
1535691060,891826837,TweetLikeAGirI
312910357,233930436,LovePhrase
312910357,132774626,girlposts
312910357,2695772316,Rel8shionships
312910357,56631535,randomherochris
312910357,56631535,randomherochris
312910357,56631535,randomherochris
270414588,272993278,rheamorgan_
270414588,272993278,rheamorgan_
270414588,115626291,JamesRenwick_
270414588,115626291,JamesRenwick_
270414588,2617307720,RetailJobLife
270414588,1475745818,BethanyAllen__
270414588,2617307720,RetailJobLife
270414588,1475745818,BethanyAllen__
270414588,241999266,CallumRobbo__
270414588,241999266,CallumRobbo__
270414588,2575463899,blankurl
270414588,126755865,Sophie_Magee
270414588,270414588,jadejessica_x
270414588,137819412,jimmyevans30
393621283,117197458,MusicForCanada
393621283,552268779,Kyle_Davidson_
393621283,14874637,Hicks_206
393621283,1091463289,TeamGE0
15446978,157985213,Lindt_Chocolate
552689765,1170559572,WoahSalo__
552689765,1355742510,_Nanaax33
552689765,1129843166,RizGot22Shots
552689765,2272088544,HeyNiquex33
552689765,1129843166,RizGot22Shots
552689765,552689765,simbaaa_xo
552689765,480072636,Swag_So_Uniquee
552689765,263415589,xocarissa26
552689765,1355742510,_Nanaax33
552689765,1702460136,iversondevonte3
552689765,1437201133,_fee_xo
552689765,458664506,AsapAngie_
552689765,2239390197,Okinaaa_xox
552689765,552689765,simbaaa_xo
552689765,1355742510,_Nanaax33
552689765,1355742510,_Nanaax33
552689765,1437201133,_fee_xo
552689765,458664506,AsapAngie_
552689765,2239390197,Okinaaa_xox
552689765,552689765,simbaaa_xo
552689765,1437201133,_fee_xo
552689765,1355742510,_Nanaax33
552689765,458664506,AsapAngie_
552689765,2239390197,Okinaaa_xox
552689765,552689765,simbaaa_xo
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
435100443,1864410187,longhotnites_
2670277734,2147991474,TsukiPush
2670277734,2147991474,TsukiPush
2670277734,2147991474,TsukiPush
2670277734,2147991474,TsukiPush
2670277734,2350849699,DailyYuri
2670277734,2163924751,Fnbyy
2670277734,2489065776,Nyanpollon
2670277734,2351109516,CoralineDavey
2670277734,2489065776,Nyanpollon
887591574,89012954,lillilkoehler
887591574,224594015,DDonnellyMusic
887591574,224594015,DDonnellyMusic
887591574,256315747,storiesandsongs
887591574,361594753,DVBBS
887591574,361594753,DVBBS
887591574,479866415,katiebeallll
887591574,287449052,Synchronice
887591574,455069316,haileyosulli
887591574,455069316,haileyosulli
887591574,361594753,DVBBS
887591574,24926413,MAKJ
887591574,392387285,2friendz
887591574,23002002,Sweekuh
887591574,23002002,Sweekuh
887591574,23002002,Sweekuh
235408264,266933346,__goody2shoes
235408264,253018513,mvirgotweets
235408264,374212227,Saintly_Life
235408264,27059366,iMisfit420
235408264,261842964,kushandchex
235408264,168646667,smileybelike__
235408264,2249562534,gorgeouss_ness
235408264,374209360,Bible_Time
235408264,75049328,BigDaddy_KING
367592425,483960872,LaforgiaLuca
628858971,22496967,BX93
628858971,379172407,corialexandrabp
628858971,379172407,corialexandrabp
73920793,246771083,Jingleheartart
73920793,73920793,YourLittleDevil
73920793,893657815,velvetgh0st
73920793,15925193,AnnaSaccone
73920793,893657815,velvetgh0st
73920793,15925193,AnnaSaccone
73920793,893657815,velvetgh0st
73920793,15925193,AnnaSaccone
2440874274,727310731,ShoesForGirIs
2440874274,426709846,Courtney_43
2440874274,2440874274,annabfrye
68200643,1400332278,Nate4Hunnid
68200643,237468619,_KiJayyyy
68200643,68200643,k_specsz14
2765130509,1660030226,UptownMalibu
2765130509,160651759,Mary_Edgart
2765130509,2716695123,connjamess
263930191,43651920,MiamiHurricanes
263930191,764347046,CanesFootball
263930191,890891,BleacherReport
263930191,362189733,ESPN_Numbers
263930191,57100687,ESPNCFB
263930191,194714715,MLBMeme
263930191,19853312,MiamiDolphins
263930191,1429009411,TheSportsVines
263930191,12579352,BillyCorben
263930191,17461978,SHAQ
263930191,37935118,Cityofdoral
263930191,2162332343,Mandaa015
263930191,2599339346,MURlCAFUCKYEAH
263930191,1107613844,WorldStarFunny
2279660855,45668062,jamessmurray
2279660855,398323499,truTVjokers
102262916,275340652,annna_evelyn
102262916,275340652,annna_evelyn
102262916,275340652,annna_evelyn
102262916,275340652,annna_evelyn
102262916,275340652,annna_evelyn
102262916,406655126,Chaarmanderr
102262916,406655126,Chaarmanderr
102262916,411409075,LorenoMayer1
378357896,917154283,Pies_N_Thighs
378357896,917154283,Pies_N_Thighs
378357896,917154283,Pies_N_Thighs
378357896,917154283,Pies_N_Thighs
378357896,917154283,Pies_N_Thighs
360752012,360752012,Young_Cocky_Viv
360752012,360752012,Young_Cocky_Viv
360752012,523501072,AJ33rd
360752012,523501072,AJ33rd
360752012,360752012,Young_Cocky_Viv
274176474,443175241,desiraekyarah
274176474,274176474,cmtzz
274176474,708003859,crystal_nat
274176474,443175241,desiraekyarah
274176474,708003859,crystal_nat
274176474,708003859,crystal_nat
274176474,443175241,desiraekyarah
274176474,708003859,crystal_nat
274176474,898580005,jennymagana17
274176474,448675002,FemalesOpinion
274176474,592350944,Ericka961
274176474,491640449,ArlenaHannan
274176474,491640449,ArlenaHannan
274176474,274176474,cmtzz
274176474,294483836,itssspanixxx
274176474,449491032,Nunliketherest
274176474,274176474,cmtzz
83891465,327679160,Mayyrraa9_
83891465,344792033,ItsSOLODOLO
83891465,2597498814,FascinatingVids
83891465,154048214,Sexualgif
83891465,2735154034,x_whiterose
83891465,237716455,lovelyygoddess_
83891465,503765402,KimiKouture
83891465,1411607594,ThatWomanCrush
83891465,2744005998,urinnerdevil
83891465,242164400,SamanthaSaidWat
83891465,361576007,ktoya04
83891465,67092143,Chris_Taylord
83891465,790201489,lssued
626912116,245228090,CURTWOOD_TV
626912116,245228090,CURTWOOD_TV
626912116,245228090,CURTWOOD_TV
626912116,468980220,RacksOnRacaiya
626912116,250082574,BestofVirgo
626912116,422178777,AboutVirgos
626912116,2734177316,squad17tingz
626912116,245228090,CURTWOOD_TV
547777682,419810409,HuriahCassh
547777682,2739168893,askaboutnadia
547777682,2739168893,askaboutnadia
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,256658997,bucket401
547777682,160685696,forevalice
547777682,527837722,AldrinAlmanzar
547777682,527837722,AldrinAlmanzar
547777682,527837722,AldrinAlmanzar
547777682,527837722,AldrinAlmanzar
547777682,385763462,BossDonPiffery
547777682,527837722,AldrinAlmanzar
299235655,268389249,__xoalex
613749658,44516935,adamrank
613749658,292026844,Devan_Salle
613749658,25565762,poutinerie
613749658,55594930,MapleLeafs
613749658,83901762,AirCanadaCentre
613749658,534404701,Ur__Fucked
613749658,534404701,Ur__Fucked
613749658,259522096,lorrsavo
613749658,259522096,lorrsavo
613749658,517680491,OMGtrolls
613749658,259522096,lorrsavo
613749658,259522096,lorrsavo
613749658,220575433,pieraminiace
613749658,226163936,Joe_Angelillo
613749658,513780826,defeoluc
613749658,827348436,FantasyGuruBro
613749658,827348436,FantasyGuruBro
613777068,416952045,King_lastloyalG
613777068,2212691780,__jm2
613777068,255694643,autumn_avis
613777068,255694643,autumn_avis
613777068,255694643,autumn_avis
613777068,613777068,briamazingg_
613777068,255694643,autumn_avis
613777068,255694643,autumn_avis
613777068,255694643,autumn_avis
613777068,416952045,King_lastloyalG
613777068,135027363,beautyqueen_B
613777068,63531715,Choco_MoMo_
613777068,278204733,LSBMG
613777068,416952045,King_lastloyalG
613777068,614916150,Ayee_ToTrill
1281716598,177814993,_tickleMEpink
1281716598,884361098,Hot__Kommodity
1281716598,166423898,Pearled_Blunts
1281716598,2624744327,QueenTabria
1281716598,2624744327,QueenTabria
1281716598,196829131,iBMacnEm
1281716598,64290081,TrxllGawdess
1281716598,55439869,KushedOutCash
1281716598,55439869,KushedOutCash
2430807354,260059410,_HaileyDope
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,2804467465,PrettyyGabbyy
2430807354,21247989,JheneAiko
2430807354,21247989,JheneAiko
2430807354,21247989,JheneAiko
27281766,132774626,girlposts
27281766,27751294,steph_johnson31
27281766,134255678,JULIAY03
27281766,27751294,steph_johnson31
27281766,27751294,steph_johnson31
27281766,134255678,JULIAY03
